image_id,width,height,bbox,source
003371_jpg.rf.319227380ffca053e79613cef64cff71.jpg,500,669,"[147, 32, 186, 224]",helmet_2
001231_jpg.rf.31e8484393636d47165da773ce16636e.jpg,500,375,"[96, 0, 145, 153]",helmet_2
002023_jpg.rf.3213120c5f202c575f690106516cac6e.jpg,393,600,"[205, 54, 68, 71]",helmet_2
002712_jpg.rf.3225e2515bd180c87f2fb3a9aab938ae.jpg,450,314,"[206, 93, 76, 87]",helmet_2
002712_jpg.rf.3225e2515bd180c87f2fb3a9aab938ae.jpg,450,314,"[351, 31, 74, 82]",helmet_2
002983_jpg.rf.32330e0b86b984977138844c897756fb.jpg,450,300,"[257, 117, 31, 40]",helmet_2
002983_jpg.rf.32330e0b86b984977138844c897756fb.jpg,450,300,"[370, 125, 26, 37]",helmet_2
002983_jpg.rf.32330e0b86b984977138844c897756fb.jpg,450,300,"[102, 124, 24, 33]",helmet_2
002983_jpg.rf.32330e0b86b984977138844c897756fb.jpg,450,300,"[237, 126, 22, 31]",helmet_2
002983_jpg.rf.32330e0b86b984977138844c897756fb.jpg,450,300,"[167, 128, 24, 30]",helmet_2
002983_jpg.rf.32330e0b86b984977138844c897756fb.jpg,450,300,"[290, 139, 21, 29]",helmet_2
003787_jpg.rf.31e4a86ed678cc27dea7e80ef8dbff8b.jpg,450,299,"[247, 238, 50, 58]",helmet_2
001779_jpg.rf.32f1e85aab31b0ab7845c0a19e02df1c.jpg,500,333,"[190, 78, 32, 41]",helmet_2
001779_jpg.rf.32f1e85aab31b0ab7845c0a19e02df1c.jpg,500,333,"[255, 103, 16, 18]",helmet_2
004554_jpg.rf.32d2b8dafff5393d32290a035f09052a.jpg,400,600,"[255, 52, 63, 70]",helmet_2
004554_jpg.rf.32d2b8dafff5393d32290a035f09052a.jpg,400,600,"[32, 56, 69, 76]",helmet_2
004554_jpg.rf.32d2b8dafff5393d32290a035f09052a.jpg,400,600,"[176, 30, 39, 51]",helmet_2
004554_jpg.rf.32d2b8dafff5393d32290a035f09052a.jpg,400,600,"[174, 82, 78, 82]",helmet_2
005228_jpg.rf.32bf6ef7a3d5b6ca916c366120207a82.jpg,500,349,"[157, 91, 22, 30]",helmet_2
005228_jpg.rf.32bf6ef7a3d5b6ca916c366120207a82.jpg,500,349,"[331, 72, 38, 44]",helmet_2
005228_jpg.rf.32bf6ef7a3d5b6ca916c366120207a82.jpg,500,349,"[189, 88, 19, 27]",helmet_2
005228_jpg.rf.32bf6ef7a3d5b6ca916c366120207a82.jpg,500,349,"[268, 90, 22, 28]",helmet_2
005228_jpg.rf.32bf6ef7a3d5b6ca916c366120207a82.jpg,500,349,"[241, 105, 19, 22]",helmet_2
003691_jpg.rf.3252d3f7eb5dc2de1652852e3e80887d.jpg,500,334,"[288, 107, 41, 41]",helmet_2
000786_jpg.rf.323cab5a6f21a46bccd10ae018104ba5.jpg,500,335,"[14, 113, 13, 15]",head_1
000786_jpg.rf.323cab5a6f21a46bccd10ae018104ba5.jpg,500,335,"[29, 109, 32, 38]",head_1
000786_jpg.rf.323cab5a6f21a46bccd10ae018104ba5.jpg,500,335,"[87, 116, 20, 21]",head_1
000786_jpg.rf.323cab5a6f21a46bccd10ae018104ba5.jpg,500,335,"[109, 114, 24, 32]",head_1
000786_jpg.rf.323cab5a6f21a46bccd10ae018104ba5.jpg,500,335,"[147, 100, 39, 46]",head_1
000786_jpg.rf.323cab5a6f21a46bccd10ae018104ba5.jpg,500,335,"[139, 107, 17, 32]",head_1
000786_jpg.rf.323cab5a6f21a46bccd10ae018104ba5.jpg,500,335,"[173, 93, 23, 44]",head_1
000786_jpg.rf.323cab5a6f21a46bccd10ae018104ba5.jpg,500,335,"[195, 113, 24, 27]",head_1
000786_jpg.rf.323cab5a6f21a46bccd10ae018104ba5.jpg,500,335,"[281, 103, 30, 30]",head_1
000786_jpg.rf.323cab5a6f21a46bccd10ae018104ba5.jpg,500,335,"[335, 102, 30, 39]",head_1
000786_jpg.rf.323cab5a6f21a46bccd10ae018104ba5.jpg,500,335,"[423, 79, 26, 63]",head_1
004110_jpg.rf.3264b6bdaa4ae578214eb4fa39842b55.jpg,500,332,"[381, 212, 33, 33]",helmet_2
004110_jpg.rf.3264b6bdaa4ae578214eb4fa39842b55.jpg,500,332,"[348, 33, 32, 33]",helmet_2
004110_jpg.rf.3264b6bdaa4ae578214eb4fa39842b55.jpg,500,332,"[372, 68, 26, 28]",helmet_2
002202_jpg.rf.326e455e01bee90efc8964afd62d170c.jpg,500,375,"[187, 6, 140, 156]",helmet_2
005129_jpg.rf.32f6f05b23a9d2fde40fceb2594b6f93.jpg,500,333,"[448, 111, 22, 34]",helmet_2
005129_jpg.rf.32f6f05b23a9d2fde40fceb2594b6f93.jpg,500,333,"[249, 113, 30, 38]",head_1
005129_jpg.rf.32f6f05b23a9d2fde40fceb2594b6f93.jpg,500,333,"[36, 137, 35, 33]",head_1
005129_jpg.rf.32f6f05b23a9d2fde40fceb2594b6f93.jpg,500,333,"[114, 125, 28, 35]",head_1
005129_jpg.rf.32f6f05b23a9d2fde40fceb2594b6f93.jpg,500,333,"[185, 117, 31, 37]",head_1
005129_jpg.rf.32f6f05b23a9d2fde40fceb2594b6f93.jpg,500,333,"[290, 126, 25, 32]",head_1
005129_jpg.rf.32f6f05b23a9d2fde40fceb2594b6f93.jpg,500,333,"[327, 113, 25, 33]",head_1
005129_jpg.rf.32f6f05b23a9d2fde40fceb2594b6f93.jpg,500,333,"[313, 140, 26, 29]",head_1
005129_jpg.rf.32f6f05b23a9d2fde40fceb2594b6f93.jpg,500,333,"[216, 129, 17, 27]",head_1
005129_jpg.rf.32f6f05b23a9d2fde40fceb2594b6f93.jpg,500,333,"[154, 135, 20, 21]",head_1
005129_jpg.rf.32f6f05b23a9d2fde40fceb2594b6f93.jpg,500,333,"[72, 138, 20, 24]",head_1
005129_jpg.rf.32f6f05b23a9d2fde40fceb2594b6f93.jpg,500,333,"[482, 119, 17, 36]",helmet_2
005129_jpg.rf.32f6f05b23a9d2fde40fceb2594b6f93.jpg,500,333,"[465, 127, 16, 27]",helmet_2
005129_jpg.rf.32f6f05b23a9d2fde40fceb2594b6f93.jpg,500,333,"[359, 129, 13, 21]",head_1
002662_jpg.rf.3297c70e6a2c14902af61acbbcc8d73f.jpg,500,375,"[47, 14, 175, 137]",helmet_2
002325_jpg.rf.3259141499ec13cd0f3e8498553f46c3.jpg,300,225,"[394, 123, 21, 26]",helmet_2
002325_jpg.rf.3259141499ec13cd0f3e8498553f46c3.jpg,300,225,"[56, 24, 18, 19]",helmet_2
002325_jpg.rf.3259141499ec13cd0f3e8498553f46c3.jpg,300,225,"[46, 23, 35, 109]",person_3
002325_jpg.rf.3259141499ec13cd0f3e8498553f46c3.jpg,300,225,"[375, 122, 41, 111]",person_3
003504_jpg.rf.32dccaf053087334eb227e3546f94ead.jpg,500,333,"[126, 1, 237, 243]",helmet_2
004643_jpg.rf.323ddb94a0c512a149f980f2604b126c.jpg,500,333,"[446, 18, 53, 98]",helmet_2
004643_jpg.rf.323ddb94a0c512a149f980f2604b126c.jpg,500,333,"[52, 110, 36, 61]",helmet_2
004643_jpg.rf.323ddb94a0c512a149f980f2604b126c.jpg,500,333,"[219, 52, 71, 92]",head_1
004643_jpg.rf.323ddb94a0c512a149f980f2604b126c.jpg,500,333,"[0, 61, 64, 96]",head_1
004751_jpg.rf.32e080c0e3998c39ae4d90493c2ce94f.jpg,450,320,"[327, 82, 64, 66]",helmet_2
004751_jpg.rf.32e080c0e3998c39ae4d90493c2ce94f.jpg,450,320,"[68, 171, 18, 26]",helmet_2
000227_jpg.rf.3288bed3d2264bc9946cea31f33f607b.jpg,485,323,"[233, 19, 126, 124]",helmet_2
003479_jpg.rf.32cbe42666089e59f855bd3b7bca1c35.jpg,500,333,"[170, 32, 71, 80]",helmet_2
003479_jpg.rf.32cbe42666089e59f855bd3b7bca1c35.jpg,500,333,"[218, 1, 53, 56]",helmet_2
003479_jpg.rf.32cbe42666089e59f855bd3b7bca1c35.jpg,500,333,"[38, 7, 56, 72]",head_1
003479_jpg.rf.32cbe42666089e59f855bd3b7bca1c35.jpg,500,333,"[93, 24, 53, 57]",head_1
003479_jpg.rf.32cbe42666089e59f855bd3b7bca1c35.jpg,500,333,"[253, 1, 94, 60]",head_1
003479_jpg.rf.32cbe42666089e59f855bd3b7bca1c35.jpg,500,333,"[350, 8, 49, 61]",head_1
004523_jpg.rf.32535f6a682cc4bfea9d23a80a19001c.jpg,500,333,"[78, 140, 33, 34]",helmet_2
004523_jpg.rf.32535f6a682cc4bfea9d23a80a19001c.jpg,500,333,"[436, 165, 22, 29]",helmet_2
004523_jpg.rf.32535f6a682cc4bfea9d23a80a19001c.jpg,500,333,"[456, 165, 25, 31]",head_1
004523_jpg.rf.32535f6a682cc4bfea9d23a80a19001c.jpg,500,333,"[440, 143, 18, 25]",helmet_2
004523_jpg.rf.32535f6a682cc4bfea9d23a80a19001c.jpg,500,333,"[401, 160, 14, 26]",helmet_2
004523_jpg.rf.32535f6a682cc4bfea9d23a80a19001c.jpg,500,333,"[381, 159, 22, 25]",head_1
004523_jpg.rf.32535f6a682cc4bfea9d23a80a19001c.jpg,500,333,"[131, 144, 24, 26]",head_1
004523_jpg.rf.32535f6a682cc4bfea9d23a80a19001c.jpg,500,333,"[182, 170, 19, 19]",head_1
004523_jpg.rf.32535f6a682cc4bfea9d23a80a19001c.jpg,500,333,"[199, 161, 14, 23]",head_1
004523_jpg.rf.32535f6a682cc4bfea9d23a80a19001c.jpg,500,333,"[211, 156, 17, 27]",head_1
004523_jpg.rf.32535f6a682cc4bfea9d23a80a19001c.jpg,500,333,"[241, 153, 15, 28]",helmet_2
004523_jpg.rf.32535f6a682cc4bfea9d23a80a19001c.jpg,500,333,"[254, 150, 20, 30]",head_1
004523_jpg.rf.32535f6a682cc4bfea9d23a80a19001c.jpg,500,333,"[305, 160, 25, 33]",head_1
004523_jpg.rf.32535f6a682cc4bfea9d23a80a19001c.jpg,500,333,"[278, 156, 18, 29]",head_1
004523_jpg.rf.32535f6a682cc4bfea9d23a80a19001c.jpg,500,333,"[323, 155, 18, 29]",head_1
002783_jpg.rf.33054922af25291a81dbdd384f791efa.jpg,500,350,"[238, 184, 44, 45]",helmet_2
002783_jpg.rf.33054922af25291a81dbdd384f791efa.jpg,500,350,"[273, 71, 52, 54]",helmet_2
001802_jpg.rf.334e998f0da0a7b1171a60718ce70505.jpg,199,300,"[31, 64, 40, 51]",helmet_2
001802_jpg.rf.334e998f0da0a7b1171a60718ce70505.jpg,199,300,"[233, 102, 32, 46]",helmet_2
001802_jpg.rf.334e998f0da0a7b1171a60718ce70505.jpg,199,300,"[309, 92, 27, 35]",helmet_2
002606_jpg.rf.332aadd43bb692580c26fe166f5212b8.jpg,500,325,"[154, 54, 83, 112]",helmet_2
002606_jpg.rf.332aadd43bb692580c26fe166f5212b8.jpg,500,325,"[293, 66, 59, 74]",helmet_2
001518_jpg.rf.32207cc55f493c70028b6a9167b8be59.jpg,500,333,"[465, 478, 51, 84]",helmet_2
001518_jpg.rf.32207cc55f493c70028b6a9167b8be59.jpg,500,333,"[203, 509, 69, 93]",helmet_2
001884_jpg.rf.32ef36dcef58ebd4a1ee98e48793ebc0.jpg,450,338,"[245, 54, 90, 115]",helmet_2
001884_jpg.rf.32ef36dcef58ebd4a1ee98e48793ebc0.jpg,450,338,"[5, 137, 33, 34]",helmet_2
005050_jpg.rf.334b97187d2f79105b7038c4c749d507.jpg,490,306,"[143, 82, 24, 42]",helmet_2
005050_jpg.rf.334b97187d2f79105b7038c4c749d507.jpg,490,306,"[256, 133, 50, 47]",helmet_2
002220_jpg.rf.3280d44decb653b2b185821fad13e592.jpg,500,375,"[78, 39, 40, 54]",head_1
002220_jpg.rf.3280d44decb653b2b185821fad13e592.jpg,500,375,"[204, 74, 33, 43]",head_1
002220_jpg.rf.3280d44decb653b2b185821fad13e592.jpg,500,375,"[162, 66, 34, 44]",head_1
002220_jpg.rf.3280d44decb653b2b185821fad13e592.jpg,500,375,"[296, 60, 32, 41]",head_1
002220_jpg.rf.3280d44decb653b2b185821fad13e592.jpg,500,375,"[270, 66, 31, 40]",head_1
002220_jpg.rf.3280d44decb653b2b185821fad13e592.jpg,500,375,"[106, 75, 31, 41]",head_1
002220_jpg.rf.3280d44decb653b2b185821fad13e592.jpg,500,375,"[353, 90, 28, 36]",head_1
002220_jpg.rf.3280d44decb653b2b185821fad13e592.jpg,500,375,"[50, 70, 31, 36]",head_1
002220_jpg.rf.3280d44decb653b2b185821fad13e592.jpg,500,375,"[185, 86, 20, 32]",head_1
001582_jpg.rf.336f96c89a9c165744d79443cc4d2b6d.jpg,1100,290,"[54, 40, 36, 45]",helmet_2
001435_jpg.rf.34532c7016617701d15873809d073041.jpg,500,337,"[138, 29, 92, 88]",helmet_2
002569_jpg.rf.342a69816b3cad58dd479e04fcfd087a.jpg,500,375,"[203, 15, 87, 127]",helmet_2
004742_jpg.rf.33eb19814265a21dc7062cb61b429c7a.jpg,500,300,"[247, 0, 59, 68]",helmet_2
002026_jpg.rf.322f2ada7f144d501536b86d3be0881e.jpg,500,333,"[269, 175, 54, 60]",helmet_2
002026_jpg.rf.322f2ada7f144d501536b86d3be0881e.jpg,500,333,"[358, 138, 51, 56]",helmet_2
002026_jpg.rf.322f2ada7f144d501536b86d3be0881e.jpg,500,333,"[398, 125, 15, 13]",helmet_2
002306_jpg.rf.3372b3551d20befbcfb2f87df0a83834.jpg,420,600,"[44, 128, 129, 143]",helmet_2
003935_jpg.rf.3404436f4a4f6ab220f787cc0227fc41.jpg,523,300,"[272, 322, 157, 173]",helmet_2
003935_jpg.rf.3404436f4a4f6ab220f787cc0227fc41.jpg,523,300,"[70, 247, 205, 241]",helmet_2
000015_jpg.rf.33fabf5a1aaea1c89da212e51ebc2e41.jpg,500,332,"[467, 214, 28, 36]",helmet_2
000015_jpg.rf.33fabf5a1aaea1c89da212e51ebc2e41.jpg,500,332,"[321, 155, 25, 30]",helmet_2
002447_jpg.rf.33d7bcad89e6911fb69236cf993ac0be.jpg,500,330,"[385, 56, 62, 72]",helmet_2
002447_jpg.rf.33d7bcad89e6911fb69236cf993ac0be.jpg,500,330,"[184, 73, 44, 57]",helmet_2
002447_jpg.rf.33d7bcad89e6911fb69236cf993ac0be.jpg,500,330,"[275, 55, 53, 61]",helmet_2
002447_jpg.rf.33d7bcad89e6911fb69236cf993ac0be.jpg,500,330,"[134, 46, 64, 79]",helmet_2
003883_jpg.rf.317b9f6b36901b7c369ba7cb8106578c.jpg,360,240,"[423, 83, 147, 157]",helmet_2
003883_jpg.rf.317b9f6b36901b7c369ba7cb8106578c.jpg,360,240,"[174, 47, 128, 156]",helmet_2
004136_jpg.rf.3356d1903e2a79a611ec711e29bf85e8.jpg,500,333,"[254, 10, 148, 185]",helmet_2
004136_jpg.rf.3356d1903e2a79a611ec711e29bf85e8.jpg,500,333,"[104, 41, 112, 161]",helmet_2
001556_jpg.rf.3358f8e7e6a5030917ee64e348aff85a.jpg,500,333,"[217, 59, 34, 33]",helmet_2
001556_jpg.rf.3358f8e7e6a5030917ee64e348aff85a.jpg,500,333,"[248, 109, 29, 29]",helmet_2
001536_jpg.rf.33594fde8bd7cf5496c545217fedca8c.jpg,640,959,"[277, 107, 81, 98]",helmet_2
001536_jpg.rf.33594fde8bd7cf5496c545217fedca8c.jpg,640,959,"[386, 125, 60, 79]",helmet_2
003357_jpg.rf.33c14f66df48d9ac980e90d59790f694.jpg,535,300,"[237, 51, 99, 90]",helmet_2
003387_jpg.rf.33b4237ae4fee805bcca68896e94a838.jpg,500,333,"[99, 9, 88, 102]",helmet_2
000607_jpg.rf.3435329ff023609886e360d1144fe854.jpg,451,300,"[11, 48, 16, 21]",helmet_2
000607_jpg.rf.3435329ff023609886e360d1144fe854.jpg,451,300,"[6, 146, 17, 20]",helmet_2
000607_jpg.rf.3435329ff023609886e360d1144fe854.jpg,451,300,"[335, 224, 50, 56]",helmet_2
000607_jpg.rf.3435329ff023609886e360d1144fe854.jpg,451,300,"[153, 133, 16, 22]",helmet_2
001561_jpg.rf.342de8b086e47b14e45570abb945ee19.jpg,500,750,"[360, 91, 36, 33]",helmet_2
001561_jpg.rf.342de8b086e47b14e45570abb945ee19.jpg,500,750,"[45, 169, 28, 30]",helmet_2
001561_jpg.rf.342de8b086e47b14e45570abb945ee19.jpg,500,750,"[103, 235, 29, 34]",helmet_2
001561_jpg.rf.342de8b086e47b14e45570abb945ee19.jpg,500,750,"[290, 186, 30, 26]",helmet_2
004427_jpg.rf.341437d00f1e8bc03a6613545b70e36f.jpg,500,375,"[248, 16, 145, 166]",helmet_2
002883_jpg.rf.344bf34bf81ce308e947e888ecaa94d1.jpg,500,334,"[307, 77, 37, 43]",helmet_2
002883_jpg.rf.344bf34bf81ce308e947e888ecaa94d1.jpg,500,334,"[190, 81, 33, 42]",helmet_2
002883_jpg.rf.344bf34bf81ce308e947e888ecaa94d1.jpg,500,334,"[416, 74, 30, 39]",helmet_2
002883_jpg.rf.344bf34bf81ce308e947e888ecaa94d1.jpg,500,334,"[349, 81, 30, 36]",helmet_2
002883_jpg.rf.344bf34bf81ce308e947e888ecaa94d1.jpg,500,334,"[264, 86, 25, 35]",helmet_2
002883_jpg.rf.344bf34bf81ce308e947e888ecaa94d1.jpg,500,334,"[245, 82, 26, 35]",helmet_2
003622_jpg.rf.33ea81393beaaacdbf681fedf069eecf.jpg,500,331,"[160, 72, 31, 44]",helmet_2
003622_jpg.rf.33ea81393beaaacdbf681fedf069eecf.jpg,500,331,"[59, 68, 38, 47]",helmet_2
002709_jpg.rf.35479bcd4a2698196bdb3665b11e12d7.jpg,393,524,"[84, 83, 35, 33]",helmet_2
002709_jpg.rf.35479bcd4a2698196bdb3665b11e12d7.jpg,393,524,"[434, 68, 29, 35]",helmet_2
002709_jpg.rf.35479bcd4a2698196bdb3665b11e12d7.jpg,393,524,"[304, 70, 35, 39]",helmet_2
002709_jpg.rf.35479bcd4a2698196bdb3665b11e12d7.jpg,393,524,"[129, 80, 32, 35]",helmet_2
002709_jpg.rf.35479bcd4a2698196bdb3665b11e12d7.jpg,393,524,"[201, 89, 36, 32]",helmet_2
002709_jpg.rf.35479bcd4a2698196bdb3665b11e12d7.jpg,393,524,"[189, 161, 25, 40]",helmet_2
002709_jpg.rf.35479bcd4a2698196bdb3665b11e12d7.jpg,393,524,"[408, 99, 27, 29]",helmet_2
002709_jpg.rf.35479bcd4a2698196bdb3665b11e12d7.jpg,393,524,"[57, 91, 28, 31]",helmet_2
002709_jpg.rf.35479bcd4a2698196bdb3665b11e12d7.jpg,393,524,"[33, 90, 23, 27]",helmet_2
002709_jpg.rf.35479bcd4a2698196bdb3665b11e12d7.jpg,393,524,"[160, 100, 42, 53]",helmet_2
002709_jpg.rf.35479bcd4a2698196bdb3665b11e12d7.jpg,393,524,"[246, 116, 25, 27]",helmet_2
002709_jpg.rf.35479bcd4a2698196bdb3665b11e12d7.jpg,393,524,"[246, 95, 20, 25]",helmet_2
003712_jpg.rf.34564a410b200f9fe6792c2eaaf595eb.jpg,500,333,"[54, 1, 101, 79]",helmet_2
001742_jpg.rf.34daf4c50a4a4051062865c3fa879b47.jpg,500,328,"[266, 103, 14, 18]",helmet_2
001742_jpg.rf.34daf4c50a4a4051062865c3fa879b47.jpg,500,328,"[294, 89, 14, 16]",helmet_2
003247_jpg.rf.34a7dd66742eeeb18ae77ebedc54c4d7.jpg,451,300,"[46, 102, 32, 38]",helmet_2
003247_jpg.rf.34a7dd66742eeeb18ae77ebedc54c4d7.jpg,451,300,"[369, 112, 28, 34]",helmet_2
003247_jpg.rf.34a7dd66742eeeb18ae77ebedc54c4d7.jpg,451,300,"[219, 118, 26, 31]",helmet_2
003247_jpg.rf.34a7dd66742eeeb18ae77ebedc54c4d7.jpg,451,300,"[288, 121, 27, 30]",helmet_2
003247_jpg.rf.34a7dd66742eeeb18ae77ebedc54c4d7.jpg,451,300,"[150, 119, 26, 32]",helmet_2
003247_jpg.rf.34a7dd66742eeeb18ae77ebedc54c4d7.jpg,451,300,"[121, 120, 22, 27]",helmet_2
003247_jpg.rf.34a7dd66742eeeb18ae77ebedc54c4d7.jpg,451,300,"[140, 123, 12, 25]",helmet_2
003247_jpg.rf.34a7dd66742eeeb18ae77ebedc54c4d7.jpg,451,300,"[75, 132, 21, 25]",helmet_2
003247_jpg.rf.34a7dd66742eeeb18ae77ebedc54c4d7.jpg,451,300,"[194, 123, 22, 29]",helmet_2
003247_jpg.rf.34a7dd66742eeeb18ae77ebedc54c4d7.jpg,451,300,"[451, 123, 25, 29]",helmet_2
003431_jpg.rf.34af5726e82ac87d17944ca9b89a33ee.jpg,500,333,"[208, 28, 105, 143]",helmet_2
003431_jpg.rf.34af5726e82ac87d17944ca9b89a33ee.jpg,500,333,"[54, 15, 147, 206]",helmet_2
003555_jpg.rf.34877b57dc46e32aae56de1aa20914a5.jpg,500,332,"[275, 164, 99, 94]",helmet_2
003555_jpg.rf.34877b57dc46e32aae56de1aa20914a5.jpg,500,332,"[510, 190, 101, 99]",head_1
003363_jpg.rf.34f04c237f9be9190ff2f384078a15fa.jpg,500,375,"[309, 37, 37, 41]",helmet_2
003363_jpg.rf.34f04c237f9be9190ff2f384078a15fa.jpg,500,375,"[162, 145, 35, 32]",helmet_2
001921_jpg.rf.3498d344eef1db63e147f0242c0a3dfd.jpg,500,345,"[322, 85, 48, 57]",head_1
001921_jpg.rf.3498d344eef1db63e147f0242c0a3dfd.jpg,500,345,"[87, 103, 70, 72]",head_1
002451_jpg.rf.34f7134c2d1a7b415583ca19319052da.jpg,500,333,"[224, 140, 44, 59]",helmet_2
002451_jpg.rf.34f7134c2d1a7b415583ca19319052da.jpg,500,333,"[309, 138, 56, 69]",helmet_2
002528_jpg.rf.355b849e7f3a119ae9fea9d9b3a37960.jpg,500,333,"[172, 40, 17, 23]",helmet_2
002528_jpg.rf.355b849e7f3a119ae9fea9d9b3a37960.jpg,500,333,"[336, 49, 11, 15]",helmet_2
003262_jpg.rf.3458b657bd78f0c9518cb293e53b533e.jpg,468,313,"[325, 97, 71, 78]",helmet_2
003262_jpg.rf.3458b657bd78f0c9518cb293e53b533e.jpg,468,313,"[16, 128, 87, 93]",helmet_2
003262_jpg.rf.3458b657bd78f0c9518cb293e53b533e.jpg,468,313,"[419, 96, 75, 89]",helmet_2
003262_jpg.rf.3458b657bd78f0c9518cb293e53b533e.jpg,468,313,"[233, 49, 61, 78]",helmet_2
003262_jpg.rf.3458b657bd78f0c9518cb293e53b533e.jpg,468,313,"[82, 153, 65, 81]",helmet_2
001380_jpg.rf.35575367ec8c84cb75c98320e1bf19ed.jpg,500,333,"[2, 110, 80, 115]",helmet_2
002879_jpg.rf.348d962de2a9a16386a0a89a1fd00db8.jpg,490,367,"[427, 141, 32, 37]",helmet_2
002879_jpg.rf.348d962de2a9a16386a0a89a1fd00db8.jpg,490,367,"[40, 166, 26, 34]",helmet_2
002879_jpg.rf.348d962de2a9a16386a0a89a1fd00db8.jpg,490,367,"[284, 184, 23, 26]",helmet_2
002879_jpg.rf.348d962de2a9a16386a0a89a1fd00db8.jpg,490,367,"[301, 111, 18, 20]",helmet_2
000992_jpg.rf.34ca56e85a1a636f5da12f8a6cbac942.jpg,500,331,"[190, 66, 60, 71]",helmet_2
000992_jpg.rf.34ca56e85a1a636f5da12f8a6cbac942.jpg,500,331,"[279, 90, 42, 50]",helmet_2
000992_jpg.rf.34ca56e85a1a636f5da12f8a6cbac942.jpg,500,331,"[382, 60, 43, 57]",helmet_2
000992_jpg.rf.34ca56e85a1a636f5da12f8a6cbac942.jpg,500,331,"[17, 96, 50, 59]",helmet_2
000992_jpg.rf.34ca56e85a1a636f5da12f8a6cbac942.jpg,500,331,"[80, 94, 46, 58]",helmet_2
000992_jpg.rf.34ca56e85a1a636f5da12f8a6cbac942.jpg,500,331,"[340, 48, 58, 70]",helmet_2
000992_jpg.rf.34ca56e85a1a636f5da12f8a6cbac942.jpg,500,331,"[249, 104, 33, 38]",helmet_2
000992_jpg.rf.34ca56e85a1a636f5da12f8a6cbac942.jpg,500,331,"[167, 81, 44, 58]",helmet_2
000992_jpg.rf.34ca56e85a1a636f5da12f8a6cbac942.jpg,500,331,"[428, 1, 71, 62]",helmet_2
000992_jpg.rf.34ca56e85a1a636f5da12f8a6cbac942.jpg,500,331,"[2, 100, 69, 229]",person_3
000992_jpg.rf.34ca56e85a1a636f5da12f8a6cbac942.jpg,500,331,"[73, 97, 73, 232]",person_3
000992_jpg.rf.34ca56e85a1a636f5da12f8a6cbac942.jpg,500,331,"[142, 84, 67, 247]",person_3
000992_jpg.rf.34ca56e85a1a636f5da12f8a6cbac942.jpg,500,331,"[139, 71, 161, 260]",person_3
000992_jpg.rf.34ca56e85a1a636f5da12f8a6cbac942.jpg,500,331,"[284, 92, 62, 239]",person_3
000992_jpg.rf.34ca56e85a1a636f5da12f8a6cbac942.jpg,500,331,"[334, 52, 111, 279]",person_3
000992_jpg.rf.34ca56e85a1a636f5da12f8a6cbac942.jpg,500,331,"[428, 1, 71, 330]",person_3
001479_jpg.rf.34d0a34511c9341cc2347e4065414934.jpg,405,270,"[239, 129, 33, 43]",head_1
001479_jpg.rf.34d0a34511c9341cc2347e4065414934.jpg,405,270,"[138, 97, 46, 57]",head_1
003590_jpg.rf.356daf195104104c97eaeef406f28933.jpg,500,333,"[429, 117, 32, 45]",helmet_2
003590_jpg.rf.356daf195104104c97eaeef406f28933.jpg,500,333,"[39, 37, 91, 108]",helmet_2
003590_jpg.rf.356daf195104104c97eaeef406f28933.jpg,500,333,"[183, 69, 62, 88]",helmet_2
000296_jpg.rf.35453a8f6d2adf827e47977c5a4e3022.jpg,500,375,"[62, 45, 54, 49]",helmet_2
000296_jpg.rf.35453a8f6d2adf827e47977c5a4e3022.jpg,500,375,"[195, 116, 18, 18]",helmet_2
000296_jpg.rf.35453a8f6d2adf827e47977c5a4e3022.jpg,500,375,"[245, 132, 12, 13]",helmet_2
003166_jpg.rf.356bd5f077253b999b30183817cec3e0.jpg,500,333,"[131, 102, 73, 72]",helmet_2
003235_jpg.rf.356a6fd7629a2d806faa7150c3795e39.jpg,424,358,"[63, 98, 42, 49]",helmet_2
003235_jpg.rf.356a6fd7629a2d806faa7150c3795e39.jpg,424,358,"[48, 134, 15, 20]",helmet_2
003053_jpg.rf.347217906d12c06d88aec0945bac62d8.jpg,525,300,"[161, 130, 147, 172]",helmet_2
002432_jpg.rf.3503c215268dce2d5ade0f8c2f6560e6.jpg,500,322,"[166, 0, 148, 154]",helmet_2
002375_jpg.rf.355553a586e2809d2dea39050195f303.jpg,500,350,"[95, 35, 31, 43]",helmet_2
002375_jpg.rf.355553a586e2809d2dea39050195f303.jpg,500,350,"[23, 37, 16, 23]",helmet_2
002375_jpg.rf.355553a586e2809d2dea39050195f303.jpg,500,350,"[7, 40, 14, 20]",helmet_2
004902_jpg.rf.350946936053d5c8e8e79cac875e84c9.jpg,500,332,"[166, 77, 34, 42]",head_1
004902_jpg.rf.350946936053d5c8e8e79cac875e84c9.jpg,500,332,"[3, 87, 60, 79]",head_1
004902_jpg.rf.350946936053d5c8e8e79cac875e84c9.jpg,500,332,"[398, 106, 50, 65]",head_1
004902_jpg.rf.350946936053d5c8e8e79cac875e84c9.jpg,500,332,"[128, 101, 43, 46]",head_1
004902_jpg.rf.350946936053d5c8e8e79cac875e84c9.jpg,500,332,"[258, 105, 43, 55]",head_1
004902_jpg.rf.350946936053d5c8e8e79cac875e84c9.jpg,500,332,"[213, 89, 21, 26]",head_1
